SMILES,Mutagenicity
OCCI,mutagenic
CC(=O)OC(C)(C)C1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C,non-mutagenic
OS(=O)c1ccc(Cl)cc1,non-mutagenic
O=C1NC(=O)C(N1)(c2ccccc2)c3ccccc3,non-mutagenic
Oc1ccccc1c2oc3ccccc3n2,non-mutagenic
CC(C)CN(C(=O)CCCl)c1snc2ccccc12,non-mutagenic
COc1cc(ccc1N=C=O)c2ccc(N=C=O)c(OC)c2,mutagenic
COP(=O)(OC)C(OC(=O)CCl)C(Cl)(Cl)Cl,non-mutagenic
Oc1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-],non-mutagenic
CCCCN(CCC(=O)O)N=O,mutagenic
Clc1ccc2c(oc3ccccc23)c1,mutagenic
COc1cc(OC)c(cc1OC)C2OC2C,mutagenic
NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
COc1c2ccoc2nc3c(OC)c4OCOc4cc13,mutagenic
Oc1ccc(Nc2ccc(cc2[N+](=O)[O-])[N+](=O)[O-])cc1,mutagenic
CCC(=O)C1c2cccc(O)c2C(=O)c3c(O)cccc13,mutagenic
OC(=O)c1cc(ccc1O)N=Nc2ccc(cc2)c3ccc(cc3)N=Nc4ccc(N=Nc5ccc(O)c(c5)C(=O)O)c6cc(ccc46)S(=O)(=O)O,mutagenic
[O-][N+](=O)c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,non-mutagenic
CC(=O)N(O)c1ccc(cc1)[N+](=O)[O-],mutagenic
CCCCCCCCCC(=O)O,non-mutagenic
NC(CSC(F)(F)C(F)Cl)C(=O)O,non-mutagenic
COc1c2OC(=O)C=Cc2c(OC)c3ccoc13,non-mutagenic
CNC(=O)Oc1cccc2CC(C)(C)Oc12,non-mutagenic
CC(C)(C)OC(=O)C(N)CN=N#N,mutagenic
CCCCOC(=O)COc1ccc(Cl)cc1Cl,non-mutagenic
Nc1ccc(Cl)c(Cl)c1Cl,non-mutagenic
Cc1cc2cccc3ccc4c5ccccc5cc1c4c23,mutagenic
C\C=C/C=C,non-mutagenic
Clc1cccc2cccnc12,mutagenic
OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,mutagenic
CN(C)CCO[C@H](c1ccccc1)c2ccccc2C,non-mutagenic
CCc1c(O)ccc2c3CCO[C@@](CC)(CC(=O)O)c3[nH]c12,mutagenic
CC(=O)[C@H]1CC[C@@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,non-mutagenic
Cc1ccc(c(C)c1[N+](=O)[O-])[N+](=O)[O-],mutagenic
Cc1cc(N=Nc2ccc(cc2)S(=O)(=O)O)c(N)cc1N,mutagenic
CCN(Cc1cccc(c1)S(=O)(=O)O)c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)O)C=C3)c5ccc(cc5)S(=O)(=O)O,mutagenic
Nc1cc2c3ccccc3c4cccc(c1)c24,mutagenic
Cc1cc2c(C)c3ccccc3nc2c4ccccc14,mutagenic
OC(=O)\C(=C(/Br)\C=O)\Br,mutagenic
O=C1CSC(=S)N1,non-mutagenic
CC(C)(C)OC(=O)O\N=C(/C#N)\c1ccccc1,non-mutagenic
BrCC=C,mutagenic
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,non-mutagenic
[O-][N+](=O)c1oc(cc1)c2cscn2,mutagenic
NC(=N)NN=C(\C=C/c1oc(cc1)[N+](=O)[O-])\C=C/c2oc(cc2)[N+](=O)[O-],mutagenic
ClC1=C(Cl)[C@@]2(Cl)[C@H]3COS(=O)OC[C@@H]3[C@]1(Cl)C2(Cl)Cl,non-mutagenic
Clc1ccc(Cl)c(Cl)c1,non-mutagenic
COc1cccc2C(=O)c3c(O)c4C[C@](O)(C[C@H](O[C@H]5C[C@@H]([C@H](O)[C@H](C)O5)N6CCOC[C@H]6C#N)c4c(O)c3C(=O)c12)C(=O)CO,non-mutagenic
COc1cccc(CN(C)N=O)c1,mutagenic
[C-]#[O+],non-mutagenic
CCCCOc1ccc2nc3cc(Cl)ccc3c(NCCCNCCCl)c2n1,mutagenic
Cc1cc(C)cc(N)c1,mutagenic
Oc1c(Cl)cc(Cl)c(Cl)c1Cl,non-mutagenic
CC(=O)Oc1cccc2cccnc12,non-mutagenic
Fc1cc(F)c2cccnc2c1,mutagenic
CCCCCCCCCCOC(=O)C(=C)C,non-mutagenic
CC(=O)C(=O)c1ccccc1,non-mutagenic
Cc1ccc2cc3ccccc3c(C)c2c1,mutagenic
Nc1ncnc2c1ncn2C3CC(O)C(CO)O3,non-mutagenic
CC(C)S,non-mutagenic
Clc1cccc2cc3ccccc3cc12,non-mutagenic
c1ccc2c(c1)cc3sc4cccc5ccc2c3c45,mutagenic
CC(=O)Nc1ccc2ccc3c(O)ccc4ccc1c2c34,mutagenic
Cc1ccc(Nc2ccc(O)c3C(=O)c4ccccc4C(=O)c23)cc1,non-mutagenic
CC(=O)N(O)c1ccc(Cl)c(Cl)c1,non-mutagenic
OCc1ccc2nc3c(ccc4ccccc34)c(CO)c2c1,mutagenic
ClC(C(=O)NCc1ccccc1)c2ccccc2,mutagenic
C[C@@H](O)[C@@H](N)[C@H](O)[C@H](O)C=O,non-mutagenic
Clc1c(Cl)c(Cl)c2Oc3c(Cl)c(Cl)c(Cl)c(Cl)c3Oc2c1Cl,non-mutagenic
OCC1OC(CC1O)N2C=C(C=O)C(=O)NC2=O,non-mutagenic
O1C(C1c2ccccc2)c3ccccc3,non-mutagenic
OCc1cc2cccc3ccc4cc5ccccc5c1c4c23,non-mutagenic
OC1C(O)c2ccc3c4CCCc4ccc3c2C5OC15,mutagenic
Cc1nccc2c3ccccc3[nH]c12,mutagenic
COC(=O)C1Cc2c([nH]c3ccc(cc23)[N+](=O)[O-])C(C)N1N=O,mutagenic
CCN(CC[N+](C)(C)C)c1ccc(cc1)N=Nc2ccc(cc2Cl)[N+](=O)[O-],mutagenic
COc1ccc2C(=CC(=O)Oc2c1)CBr,non-mutagenic
Nc1ccc2nc3cc(N)ccc3nc2c1,mutagenic
CC(C)(C)c1c(N)ccc2c1Cc3ccccc23,non-mutagenic
c1ccc2ccccc2c1,non-mutagenic
COc1ccc(O)cc1,non-mutagenic
CN1CCc2c1ccc3ccc4ccc(O)cc4c23,mutagenic
[O-][N+](=O)c1ccc2ccc3c4C=CCCc4cc5ccc1c2c35,mutagenic
C[C@@H](O)CNC[C@@H](C)O,non-mutagenic
c1ccc2[nH]cnc2c1,non-mutagenic
OC(=O)CCC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,non-mutagenic
COP(=O)(OC)SC,non-mutagenic
CCc1ccnc2ccccc12,non-mutagenic
CCCOC(C(=O)OC1CCN(C)CC1)(c2ccccc2)c3ccccc3,non-mutagenic
CCC[CH-][N+](=O)[O-],non-mutagenic
Oc1ccc(cc1)C2(CCCCC2)c3ccc(O)cc3,non-mutagenic
CCOP(=S)(OCC)Oc1nc(Cl)n(n1)C(C)C,mutagenic
Nc1ccc(\C=C\C(=O)O)cc1,non-mutagenic
Fc1ccc(CCl)cc1,non-mutagenic
Cc1ccc(C)c(C)c1,non-mutagenic
CCOCC(=O)O,non-mutagenic
ONc1ccc(Oc2ccccc2)cc1,mutagenic
NC(Cc1ccccc1)C(=O)O,non-mutagenic
Nc1ccc(cc1N)c2ccc(N)c(N)c2,mutagenic
Cc1cc2c(O)cccc2c3cc4ccccc4cc13,mutagenic
COc1ccc(cc1OC)C(=O)N2CCN(CC2)c3ccc4NC(=O)CCc4c3,non-mutagenic
CCCC(=O)OCC,non-mutagenic
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(=O)C12C,non-mutagenic
[O-][N+](=O)c1ccc2cccc3C=Cc1c23,mutagenic
CC(C)(COC(=O)C=C)COC(=O)C=C,non-mutagenic
O=C1C=Cc2ccc3c(ccc4ccccc34)c2C1=O,mutagenic
Cc1c(O)cccc1O,non-mutagenic
Cc1ccccc1N=Nc2ccc(N=Nc3c(O)ccc4ccccc34)c(C)c2,mutagenic
COc1cc(NS(=O)(=O)C)ccc1Nc2c3ccccc3nc4cc(ccc24)N=N#N,mutagenic
C[C@@H]1C[C@H]2OC(=O)C(=C)[C@H]2[C@H](O)[C@]3(C)[C@H]1C=CC3=O,non-mutagenic
CC(C)OS(=O)(=O)c1ccc(C)cc1,mutagenic
Nc1cccc2nc3cccc(N)c3nc12,non-mutagenic
CN(C)CC[C@@H](c1ccccc1)c2ccccn2,non-mutagenic
[O-][N+](=O)c1ccc(Cl)cc1,mutagenic
CCc1cnccn1,non-mutagenic
Nc1nc(cs1)c2cc(cs2)[N+](=O)[O-],mutagenic
OC(=O)\C(=C(\CCl)/C(Cl)Cl)\Cl,mutagenic
Nc1ccc(C=O)cc1,non-mutagenic
OS(=O)(=O)OCc1c2ccccc2cc3c1ccc4ccccc34,mutagenic
Oc1ccc(Cl)c2C(=O)c3c(O)ccc(Cl)c3C(=O)c12,mutagenic
OS(=O)(=O)ONNCCc1ccccc1,mutagenic
OCc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-],mutagenic
CNc1ccc2ncc(C)nc2c1C,mutagenic
CC(=O)Nc1cccc2ncccc12,non-mutagenic
OC(CC(=O)O)C(=O)O,non-mutagenic
Cc1ccc2nc3c4C=CC(O)C(O)c4ccc3c(C)c2c1,mutagenic
C1CN=C(N\N=C\c2c3ccccc3c(\C=N\NC4=NCCN4)c5ccccc25)N1,mutagenic
COc1cc2ccnc3C(=O)c4ccccc4c(c1OC)c23,mutagenic
CCOc1cccc2cccnc12,non-mutagenic
O=C(\C=C\c1ccccc1)c2ccccc2,non-mutagenic
CCOC(=O)CCl,non-mutagenic
O\N=C\c1cccc[n+]1CCOCC#C,non-mutagenic
CC1=CC(=O)C=C(C)C1=O,non-mutagenic
ClCCN(CCCl)CCCl,non-mutagenic
[O-][N+](=O)c1ccc2[nH]c3ccccc3c2c1,mutagenic
NC(CN=N#N)C(=O)O,mutagenic
Cn1c(N)nc2cc(O)ccc12,non-mutagenic
CS(=O)(=O)N1C2C1c3ccccc3c4ccccc24,mutagenic
OCCn1c(CO)ncc1[N+](=O)[O-],mutagenic
C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CC[C@]2(O)C(=O)CO,non-mutagenic
CCN=NC(C)(C)OO,non-mutagenic
COC(=O)C,non-mutagenic
ClCC(Cl)Cl,non-mutagenic
CC1C=C(C=O)C(C=O)C(O)C2CC(C)(C)CC12,non-mutagenic
CC(=O)c1c(C)c(c(c(c1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-],non-mutagenic
CC(=O)NN,mutagenic
Cc1ccc(N)cc1O,mutagenic
CCCCOC(=O)c1cccc2cccnc12,non-mutagenic
COc1ccc2c(c1)[nH]c3c(C)nccc23,mutagenic
CC1CC2(OC3OC(CO)C(O)C(O)C3O)C=C(C)C4(CC4)C(C)(O)C2C1=O,mutagenic
[O-][N+](=O)c1c2CCCCc2c3ccc4cccc5ccc1c3c45,non-mutagenic
Cn1c(ncc1[N+](=O)[O-])C(O)c2cc(cc(c2O)C(C)(C)C)C(C)(C)C,non-mutagenic
CC(=O)Nc1cc2Cc3ccccc3c2cc1O,non-mutagenic
[O-][N+](=O)c1ccc2c[nH]nc2c1,mutagenic
CC(=C)C(=O)OCCCCCOC(=O)C(=C)C,non-mutagenic
Cc1cc(C)c2ccccc2c1,non-mutagenic
CCCCCCCCCCCC[C@H]1CO1,non-mutagenic
Cc1ccc(cc1)C(=O)N2N=CC(=C(Cl)C2=O)Cl,non-mutagenic
OC1C2OC2c3c(ccc4cc5c(ccc6ccccc56)nc34)C1O,mutagenic
Cc1ccc(N)cc1N=Nc2cc(N)ccc2C,mutagenic
OC(=O)c1ccc(Cl)c(Cl)c1,non-mutagenic
Cc1ncc2CCCc2n1,non-mutagenic
CCCCON(OC(=O)C)C(=O)c1ccc2ccccc2c1,mutagenic
CN(N=O)C#N,mutagenic
Clc1c(Cl)c(C#N)c(Cl)c(C#N)c1Cl,non-mutagenic
o1ccc2ccccc12,non-mutagenic
CCN(CC)c1ccc2c(c3ccccc3C(=O)O)c4ccc(cc4[o+]c2c1)N(CC)CC,mutagenic
C1N2CN3CN(CN1C3)C2,mutagenic
C[N@+]1([O-])CCC[C@@H]1c2cccnc2,non-mutagenic
NC(=O)c1ccc(N)cc1,non-mutagenic
Cc1cc(C)c(cc1N=Nc2cc(c3ccccc3c2O)S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
COc1ccc(cc1)C2OC2C,mutagenic
Nc1ccc(CCc2ccc(N)cc2)cc1,mutagenic
c1ccc2c(c1)ccc3c4ccccc4ccc23,mutagenic
[O-][N+](=O)c1cccc2nscc12,mutagenic
CN(C)c1ccc(cc1)C(=C2C=CC(=[N+](C)C)C=C2)c3ccccc3,non-mutagenic
Nc1ccc(c2ccc(N)cc2S(=O)(=O)O)c(c1)S(=O)(=O)O,non-mutagenic
[O-][N+](=O)C1=Cc2cccc3cccc1c23,mutagenic
CC(C)OC(=O)C,non-mutagenic
[O-][N+](=O)c1oc(\C=C/c2csc(NC=O)n2)cc1,mutagenic
COC(=O)c1ccc(c2c(NCCCN(C)C)c3ccccc3nc12)[N+](=O)[O-],mutagenic
OCc1ccc2C(=O)c3ccccc3C(=O)c2c1,non-mutagenic
CCN(CC)c1ccc(cc1)N=Nc2cccnc2,non-mutagenic
COCCOC(=O)C,mutagenic
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)\C(=N\OCOCCOC)\C(C)C(O)C1(C)O,non-mutagenic
Cc1cc(O)c2C(=C3C(=O)C4C(O)C5C6C(O)C(C(=O)C7=C(O)c8c(O)cc(C)cc8C(=O)C467)C35C(=O)c2c1)O,non-mutagenic
[O-][N+](=O)c1ccc2ncccc2c1,mutagenic
Fc1cc2cccnc2c3cccnc13,mutagenic
CCCCCCCC(=O)\N=C\1/SN(C(=O)CCCCCCC)c2ccc(cc12)[N+](=O)[O-],mutagenic
Nc1ccc(Oc2ccc(cc2)[N+](=O)[O-])cc1,mutagenic
OC(=O)CCC(=O)Nc1ccc(Cl)c(Cl)c1,non-mutagenic
CC(=C)C(=O)O,non-mutagenic
CN(C)c1ccc(cc1)N=Nc2cccc3ccccc23,mutagenic
CN(C)c1ccc(N=Nc2ccccc2)c(C)c1,mutagenic
Nc1c2ccccc2nc3ccc(Cl)cc13,mutagenic
CCN1CCN(CC1)c2cc3N(C=C(C(=O)O)C(=O)c3cc2F)C4CC4,mutagenic
CCC(=O)N(O)c1ccc(\C=C\c2ccccc2)cc1,mutagenic
BrC[C@@H](Br)COP(=O)(OC[C@H](Br)CBr)OC[C@H](Br)CBr,mutagenic
OC1C=Cc2c(cc3c4ccccc4c5c6ccccc6cc2c35)C1O,mutagenic
CC(=O)N(O)c1ccc(cc1)c2ccccc2,mutagenic
CC1(C)CC2C=C(C=O)C34CC3(C2C1)C(=O)OC4O,mutagenic
C[C@@]1(CO1)c2ccc(cc2)[N+](=O)[O-],mutagenic
CN(CCC#N)c1ccc(cc1)N=Nc2ccccc2,mutagenic
CCCCCCC(C)(C)C(=O)OC[C@@H]1CO1,mutagenic
FC(=C(F)F)F,non-mutagenic
C[C@H](CO)[N+](=O)[O-],non-mutagenic
CCN(CC)c1ccc(cc1)C(=C2C=CC(=[N+](CC)CC)C=C2)c3ccc(cc3)N(CC)CC,mutagenic
CC(C)[C@H]1CC[C@H](C)C[C@@H]1O,non-mutagenic
OC1C=Cc2c(ccc3nc4ccc5ccccc5c4cc23)C1O,mutagenic
CC[C@@]12O[C@]1(C(=O)OC)C(=O)O[C@H]2C,mutagenic
CCCCCCOC[C@H]1CO1,mutagenic
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,mutagenic
OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,non-mutagenic
CCCCCCCCC\C=C\C[C@H]1CC(=O)OC1=O,non-mutagenic
CC1C=Cc2ccc3ccc4ccccc4c3c12,non-mutagenic
Nc1nc(nc2c1ncn2C3OC(CO)C(O)C3O)c4ccc(cc4)[N+](=O)[O-],mutagenic
OC1C(O)c2cccc3c4cc5ccccc5cc4C6(OC16)c23,mutagenic
COC(=O)c1cc2OCOc2c3c4cccc(OC)c4cc(c13)[N+](=O)[O-],mutagenic
C[C@@H]1C(C)(C)c2cc(C)c(cc2C1(C)C)C(=O)C,non-mutagenic
OC1COC(Nc2ccc(cc2)[N+](=O)[O-])C(O)C1O,non-mutagenic
[O-][N+](=O)c1ccccc1COC(=O)c2ccccc2,non-mutagenic
OC(=O)\C=C\Cl,mutagenic
CC(=O)OCN(N=O)c1ccccc1,mutagenic
Cn1cccc1,non-mutagenic
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(S)ncnc23,mutagenic
[O-][N+](=O)c1ccc2c(CCc3cc4CCCCc4cc23)c1,mutagenic
[O-][N+](=O)c1cccc(c1)C(=O)ON(OCc2ccccc2)C(=O)c3ccccc3,mutagenic
Nc1ccccc1S,mutagenic
Cc1ccc(N)c(c1)S(=O)(=O)O,non-mutagenic
Oc1c2nc3ccccc3c2nnn1\N=C\c4ccccc4,mutagenic
Cc1cc(O)nc(S)n1,non-mutagenic
ClC(Cl)(Cl)SN1C(=O)[C@@H]2CC=CC[C@H]2C1=O,mutagenic
CN(C)c1ccc(\C=C\C=O)cc1,non-mutagenic
C\C=N\N(C)C=O,non-mutagenic
CCO[P@](=O)(Oc1ccc(cc1)[N+](=O)[O-])c2ccccc2,mutagenic
[O-][N+](=O)c1cc2ccc3cccc4ccc(c1)c2c34,mutagenic
COC(=O)C12OC1(C)C(C)OC2=O,mutagenic
O=C1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1=O,mutagenic
OC(=O)C(F)(F)C(F)(Cl)C(F)(F)C(F)(Cl)C(F)(F)Cl,non-mutagenic
Cc1ccc2cc3ccc4ccccc4c3cc2c1,mutagenic
CC(C)S(=O)(=O)Cl,mutagenic
OC(=O)\C=C\c1ccc(\C=C\C(=O)O)cc1,non-mutagenic
O=C1CCc2c3CCCc3c4c(ccc5ccccc45)c12,non-mutagenic
OC[C@H]1O[C@H](C[C@H]1O)N2C=C(CO)C(=O)NC2=O,mutagenic
COc1cc(CC2NCCc3cc(O)c(O)cc23)cc(OC)c1OC,non-mutagenic
CC(C)CC(=O)OCC1=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@H]1C[C@H](OC(=O)C)[C@]23CO3,mutagenic
NC(CCCCNC=CC=O)C(=O)O,mutagenic
CCCCCCCC1CCC(=O)O1,non-mutagenic
N#CCc1ccccc1,non-mutagenic
Nc1cnc2c(c1)nc3ccccn23,mutagenic
ClCN1C(=O)c2ccccc2C1=O,mutagenic
CC(=O)N(O)c1ccc(\C=C\c2ccccc2)cc1,mutagenic
CCN(CCCl)CCCNc1c2ccccc2nc3ccccc13,mutagenic
C1Cc2cc3cccc4ccc5cc6cccc1c6c2c5c34,mutagenic
CC(=O)Nc1cccc2cccnc12,mutagenic
[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3ccccc3)\c2c1)C(=O)c4ccccc4,mutagenic
OCc1ccccc1[N+](=O)[O-],non-mutagenic
Cc1cccc2C3OC3c4cc5ccccc5cc4c12,mutagenic
COC(=O)[C@]12O[C@@]1(C)[C@@H](OC2=O)C(C)C,mutagenic
Cc1c2ccccc2cc3c4[C@H](O)[C@H](O)C=Cc4ccc13,mutagenic
Cc1cccc(NC(=O)c2csc(c2)[N+](=O)[O-])c1,mutagenic
Cc1ccccc1OC[C@H]2CO2,mutagenic
CNC(=O)Oc1ccccc1OC(C)C,mutagenic
Cc1cc(N)ccc1c2ccc(N)cc2C,mutagenic
CC(C)C1CCC(C)CC1OC(=O)c2ccccc2N,non-mutagenic
CCC1(O)CC(OC2CC(C(O)C(C)O2)N(C)C)c3c(O)c4C(=O)c5c(O)ccc(O)c5C(=O)c4cc3C1C(=O)OC,mutagenic
CC(=C)C=C,non-mutagenic
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2)cc1,mutagenic
CC1=CC2OC3C(O)CC(C)(C34CO4)C2(CO)C(O)C1=O,non-mutagenic
OC(=O)O,non-mutagenic
COP1(=S)OCc2ccccc2O1,mutagenic
C[C@@]12CC[C@H](C[C@@H]1O2)C=C,non-mutagenic
C[C@H](CCl)OP(=O)(O[C@H](C)CCl)O[C@H](C)CCl,non-mutagenic
CCC(C)c1cccc(c1)C(C)CC(CC)c2ccc(C[N+](C)(C)C)cc2,non-mutagenic
COC(=O)c1oc(cc1)[N+](=O)[O-],mutagenic
[O-][N+](=O)c1ccccc1SSC(=C(Cl)Cl)F,mutagenic
Nc1nccs1,mutagenic
CN(Cc1ccc(F)cc1)N=O,mutagenic
Clc1cccc(Cl)c1Cl,non-mutagenic
Oc1c(I)cc(cc1[N+](=O)[O-])C#N,non-mutagenic
OCCOc1ccccc1,non-mutagenic
CC(C)OC(=O)COc1ccc(Cl)cc1Cl,non-mutagenic
CCCCCCOC(=O)c1ccccc1,non-mutagenic
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],mutagenic
Nc1cc(Cl)c(N)c(Cl)c1,mutagenic
CNC(=O)\C=C(/C)\OP(=O)(OC)OC,mutagenic
COC(=C1[C@H](C(=C(C)N=C1C)C(=O)OC\C=C\c2ccccc2)c3cccc(c3)[N+](=O)[O-])O,non-mutagenic
Oc1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,mutagenic
CC1=CC(=O)c2c(O)cccc2C1=O,mutagenic
CCOC(=O)CC(=O)CCl,non-mutagenic
ClC(Cl)(Cl)C(Cl)(Cl)Cl,non-mutagenic
CCN(CCC#N)c1ccc(cc1)N=Nc2c(Cl)cc(cc2Cl)[N+](=O)[O-],mutagenic
C=CC1CC2CC1C=C2,non-mutagenic
ON(N=O)c1ccccc1,mutagenic
CNCCS(=O)(=O)O,non-mutagenic
CCOc1ccc(N)cc1,mutagenic
C(Oc1ccc2sncc2c1)[C@H]3CO3,mutagenic
CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,mutagenic
NC(=N)c1ccc2cc([nH]c2c1)C(=N)N,non-mutagenic
C[C@@H](O)c1ccccc1,non-mutagenic
CCc1cc(O)cc2c3CCO[C@@](CC)(CC(=O)O)c3[nH]c12,mutagenic
CCC1OC(CO)C(COCC2OC(COC3OC(CO)C(O)C(O)C3O)C(OC)C(O)C2O)C(O)C1O,non-mutagenic
O=C(n1ccnc1)n2ccnc2,non-mutagenic
O\N=C\C=N\O,non-mutagenic
Nc1nc2cc(Cl)ccc2[nH]1,non-mutagenic
CN1CCCN(C)C1=O,non-mutagenic
BrCc1ccc2cccc3c4ccccc4c1c23,mutagenic
[O-][N+](=O)c1ccc2N(S\C(=N/C(=O)c3ccc(Cl)cc3)\c2c1)C(=O)c4ccc(Cl)cc4,mutagenic
Cc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])N=[N+]([O-])c2cc(c(C)c(c2)[N+](=O)[O-])[N+](=O)[O-],mutagenic
CC(N(CC1(O)CCC(O)C(O)C1O)N=O)C(=O)O,non-mutagenic
CCOCCOCCO,non-mutagenic
O=Nc1ccc(Nc2ccccc2)cc1,mutagenic
[O-][N+](=O)c1ccccc1\C=C\C=O,mutagenic
COc1cc2OC3OC4OC4C3c2c5OC(=O)C6=C(CCC6=O)c15,mutagenic
CC(C)CCCC(C)C1CCC2C3C=CC4(CC(O)CCC4(C)C3CCC12C)OO,mutagenic
COc1cccc2sc(N)nc12,mutagenic
Clc1cccc(Cl)n1,non-mutagenic
CC(C)CN,non-mutagenic
Cc1cccc2c1cc3ccc4cccc5ccc2c3c45,mutagenic
Cc1c(C)c(N)ccc1N,non-mutagenic
O=C1c2cccc3cccc(c4ccc5ccccc5c14)c23,non-mutagenic
COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,non-mutagenic
CC(=O)Nc1ccc2c(Cc3cccc(O)c23)c1,mutagenic
Cc1cc(Cl)ccc1OCC(=O)O,non-mutagenic
[O-][N+](=O)c1cccc2c1ccc3ccccc23,mutagenic
ClCC(Cl)CCl,mutagenic
OC1C=Cc2c(ccc3c4CCC(=O)c4ccc23)C1O,mutagenic
CC(CCC(=O)O)C1CCC2C3C(CCC12C)C4(C)CCC(O)CC4CC3=O,non-mutagenic
Nc1ccc(cc1)c2ccc(N)cc2[N+](=O)[O-],mutagenic
COC(=O)C1CSC2N1C(=O)C(=C2Cl)Cl,mutagenic
CC1OC(CC(N)C1O)OC2CC(O)(Cc3c(O)c4C(=O)c5ccccc5C(=O)c4c(O)c23)C(=O)C,mutagenic
COc1cc(F)ccc1[N+](=O)[O-],mutagenic
OCc1oc(cc1)c2[nH]ccc3c4ccccc4nc23,mutagenic
Cn1c2ccccc2c3nn[n+]([O-])c(C(=O)OCCCl)c13,mutagenic
Cc1ccc2cc3c(ccc4ccccc34)c5C(Cc1c25)OS(=O)(=O)O,mutagenic
CCC(=O)OCc1cccc(c1)[N+](=O)[O-],non-mutagenic
Nc1ccnc2ccccc12,non-mutagenic
Cc1ccccc1c2ccc(N)c(C)c2,mutagenic
OC(=O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,non-mutagenic
N#N=Nc1ccc(Nc2c3ccccc3nc4ccccc24)cc1,mutagenic
Oc1cccc2cc3c4ccccc4c5ccccc5c3cc12,mutagenic
Oc1c(N=Nc2ccc(c3ccccc23)S(=O)(=O)O)c4ccc(cc4cc1S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
COc1ccc(C(=O)c2ccccc2O)c(O)c1,mutagenic
CCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,non-mutagenic
Cn1c(N)nc2nc3cnccc3cc12,mutagenic
OC(=O)C1OC1C(=O)O,non-mutagenic
S=C1NCCN1,mutagenic
Cc1cccc(NO)c1C,mutagenic
Oc1cc(Cl)c(Cl)cc1Cl,non-mutagenic
OC1=c2c(O)cc3cccc4ccc(c2c34)C56CCCCC15O6,mutagenic
O[C@H]1C=C2c3cc4ccccc4cc3c5cccc([C@@H]1O)c25,mutagenic
COc1cc(O)c2C(=O)c3c(O)cc(C)cc3C(=O)c2c1,mutagenic
CC(=CCOc1c2OC(=O)C=Cc2cc3ccoc13)C,mutagenic
Nc1ccccc1C(F)(F)F,non-mutagenic
Oc1ccc2c(c1)c3cccc4c(ccc2c34)[N+](=O)[O-],mutagenic
Oc1cc2ccc3c4ccccc4c5cc6cccc1c6c2c35,non-mutagenic
[O-][N+](=O)c1oc(C=C(C#N)C#N)cc1,mutagenic
COc1cccc2c1cc(c3c(cc4OCOc4c23)C(=O)O)[N+](=O)[O-],mutagenic
ClCCC(=O)\N=C\1/SN(C(=O)CCCl)c2ccccc12,non-mutagenic
COc1cc(N)ccc1NC(=O)C,mutagenic
CC(=O)Oc1ccc(CO)cc1,non-mutagenic
OC[C@@H](O)CN=[N+]=[N-],mutagenic
Nc1ccc(Oc2ccc(N)c(Cl)c2)cc1Cl,mutagenic
O=C1N(SC2CCCCC2)C(=O)c3ccccc13,non-mutagenic
COc1ccccc1CC2CO2,mutagenic
Cc1cc2c(nc(N)n2C)c3nc(cnc13)c4ccccc4,mutagenic
COc1ccc(Nc2ccc(OC)cc2)cc1,non-mutagenic
CCCCN(C[C@H](O)CC)N=O,mutagenic
O=C\C=C\C=C\C=O,mutagenic
